turno;nacionalidade;uf;codigo;nome;cargo;totalVotos;numeroCandidatoMaisVotado;totalVotosCandidatoMaisVotado;% do total de votos;Faixa;Candidato;Cor
2;Brasil;pr;74322;FAZENDA RIO GRANDE;presidente;52704;17;36168;68,62%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74330;MARILÂNDIA DO SUL;presidente;5360;17;3732;69,63%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74349;FLOR DA SERRA DO SUL;presidente;3548;13;2021;56,96%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74357;ARAUCÁRIA;presidente;72717;17;47434;65,23%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74365;HONÓRIO SERPA;presidente;3297;13;2054;62,30%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74373;ASSAÍ;presidente;9465;17;7092;74,93%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74381;IGUATU;presidente;1570;17;818;52,10%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74390;ASTORGA;presidente;15277;17;11831;77,44%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74403;IRACEMA DO OESTE;presidente;1720;17;924;53,72%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74411;ATALAIA;presidente;2722;17;1760;64,66%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74420;NOVO ITACOLOMI;presidente;2032;17;1359;66,88%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74438;BALSA NOVA;presidente;8685;17;6070;69,89%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74446;ITAPERUÇU;presidente;15455;13;9341;60,44%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74454;BANDEIRANTES;presidente;19264;17;14638;75,99%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74462;IVATÉ;presidente;4266;17;2493;58,44%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74470;BARBOSA FERRAZ;presidente;6348;17;3707;58,40%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74489;LIDIANÓPOLIS;presidente;2483;17;1547;62,30%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74497;BARRACÃO;presidente;5565;17;3045;54,72%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74500;MARIPÁ;presidente;4129;17;3401;82,37%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74519;BARRA DO JACARÉ;presidente;1900;17;1075;56,58%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74527;MATO RICO;presidente;2292;13;1491;65,05%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74535;BELA VISTA DO PARAÍSO;presidente;9353;17;6183;66,11%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74543;MAUÁ DA SERRA;presidente;5481;17;3400;62,03%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74551;BITURUNA;presidente;9329;13;5242;56,19%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74560;MERCEDES;presidente;3748;17;3119;83,22%;83 a 100%;Bolsonaro;Bolsonaro (83 a 100%)
2;Brasil;pr;74578;BOA ESPERANÇA;presidente;2949;17;2192;74,33%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74586;NOVA LARANJEIRAS;presidente;6081;13;3741;61,52%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74594;BOCAIÚVA DO SUL;presidente;6745;17;4202;62,30%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74608;NOVA SANTA BÁRBARA;presidente;2599;17;1340;51,56%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74616;BOM SUCESSO;presidente;3924;17;2210;56,32%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74624;PATO BRAGADO;presidente;3396;17;2672;78,68%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74632;BORRAZÓPOLIS;presidente;4757;17;2981;62,67%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74640;PINHAL DE SÃO BENTO;presidente;1837;13;1296;70,55%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;74659;CAFEARA;presidente;1655;13;955;57,70%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74667;PITANGUEIRAS;presidente;1959;17;1423;72,64%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74675;CALIFÓRNIA;presidente;5239;17;3655;69,77%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74683;QUATRO PONTES;presidente;2913;17;2509;86,13%;83 a 100%;Bolsonaro;Bolsonaro (83 a 100%)
2;Brasil;pr;74691;CAMBARÁ;presidente;13543;17;9536;70,41%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74705;RAMILÂNDIA;presidente;2449;13;1310;53,49%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74713;CAMBÉ;presidente;54593;17;41798;76,56%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74721;RANCHO ALEGRE D'OESTE;presidente;1828;17;1066;58,32%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74730;CAMBIRA;presidente;4559;17;3169;69,51%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74748;RIO BONITO DO IGUAÇU;presidente;8602;13;6412;74,54%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;74756;CAMPINA DA LAGOA;presidente;8818;17;5390;61,12%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74764;SANTA LÚCIA;presidente;2432;17;1382;56,83%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74772;CAMPINA GRANDE DO SUL;presidente;23905;17;16458;68,85%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74780;CAMPO BONITO;presidente;2766;13;1519;54,92%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74799;CAMPO DO TENENTE;presidente;4650;17;3031;65,18%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74802;SANTA MARIA DO OESTE;presidente;5868;13;3712;63,26%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74810;CAMPO LARGO;presidente;66974;17;49168;73,41%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74829;SANTA MÔNICA;presidente;2032;13;1055;51,92%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74837;CAMPO MOURÃO;presidente;50893;17;34383;67,56%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74845;SÃO MANOEL DO PARANÁ;presidente;1462;17;1025;70,11%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74853;CÂNDIDO DE ABREU;presidente;8876;17;4674;52,66%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74861;SÃO PEDRO DO IGUAÇU;presidente;3931;17;2398;61,00%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74870;CAPANEMA;presidente;11345;17;5744;50,63%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74888;TUNAS DO PARANÁ;presidente;3696;17;1931;52,25%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74896;CAPITÃO LEÔNIDAS MARQUES;presidente;8553;17;4778;55,86%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74900;VENTANIA;presidente;5384;13;2699;50,13%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74918;CARLÓPOLIS;presidente;8544;17;5949;69,63%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74926;ALTO PARAÍSO;presidente;2077;17;1208;58,16%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74934;CASCAVEL;presidente;172312;17;119866;69,56%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74942;DOUTOR ULYSSES;presidente;3355;13;1823;54,34%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74950;CASTRO;presidente;40350;17;27181;67,36%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;74969;VIRMOND;presidente;2670;13;1354;50,71%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;74977;CATANDUVAS;presidente;4980;17;2918;58,59%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;74985;LARANJAL;presidente;3430;13;2343;68,31%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;74993;CENTENÁRIO DO SUL;presidente;6542;13;3658;55,92%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75000;ITAIPULÂNDIA;presidente;6766;17;4070;60,15%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75019;CERRO AZUL;presidente;9450;13;5283;55,90%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75027;NOVA ESPERANÇA DO SUDOESTE;presidente;3764;13;2290;60,84%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75035;CHOPINZINHO;presidente;12578;17;6945;55,22%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75043;PINHAIS;presidente;67117;17;49224;73,34%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75051;CIANORTE;presidente;43031;17;34002;79,02%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75060;SAUDADE DO IGUAÇU;presidente;3577;13;1972;55,13%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75078;CIDADE GAÚCHA;presidente;6515;17;4059;62,30%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75086;ARIRANHA DO IVAÍ;presidente;1695;13;1016;59,94%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75094;CLEVELÂNDIA;presidente;9712;13;4941;50,88%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75108;ARAPUÃ;presidente;2481;13;1331;53,65%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75116;MANGUEIRINHA;presidente;10196;13;5591;54,84%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75124;BELA VISTA DA CAROBA;presidente;2361;13;1481;62,73%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75132;COLOMBO;presidente;111571;17;78718;70,55%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75140;BOA VENTURA DE SÃO ROQUE;presidente;3808;13;2486;65,28%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75159;COLORADO;presidente;12894;17;7261;56,31%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75167;BOM JESUS DO SUL;presidente;2765;13;1686;60,98%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75175;CONGONHINHAS;presidente;5011;13;2730;54,48%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75183;CAMPINA DO SIMÃO;presidente;2633;13;1704;64,72%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75191;CONSELHEIRO MAIRINCK;presidente;2164;17;1298;59,98%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75205;CAMPO MAGRO;presidente;14501;17;9319;64,26%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75213;CONTENDA;presidente;9763;17;6493;66,51%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75221;CARAMBEÍ;presidente;12690;17;9634;75,92%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75230;CORBÉLIA;presidente;10574;17;7252;68,58%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75248;CORONEL DOMINGOS SOARES;presidente;3778;13;2483;65,72%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75256;CORNÉLIO PROCÓPIO;presidente;27026;17;19513;72,20%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75264;CRUZMALTINA;presidente;2026;17;1293;63,82%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75272;CORONEL VIVIDA;presidente;13626;17;7127;52,30%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75280;CORUMBATAÍ DO SUL;presidente;2529;13;1308;51,72%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75299;CRUZEIRO DO OESTE;presidente;12135;17;8283;68,26%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75302;ESPERANÇA NOVA;presidente;1432;17;1010;70,53%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75310;CRUZEIRO DO SUL;presidente;3115;13;1681;53,96%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75329;ESPIGÃO ALTO DO IGUAÇU;presidente;3095;17;1886;60,94%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75337;CRUZ MACHADO;presidente;10669;17;6305;59,10%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75345;FERNANDES PINHEIRO;presidente;4160;17;2104;50,58%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75353;CURITIBA;presidente;1027392;17;786377;76,54%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75361;FOZ DO JORDÃO;presidente;2948;13;1877;63,67%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75370;CURIÚVA;presidente;7565;17;4394;58,08%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75388;GOIOXIM;presidente;4012;13;2867;71,46%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;75396;DIAMANTE DO NORTE;presidente;3184;17;1939;60,90%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75400;DIAMANTE D'OESTE;presidente;2752;13;1647;59,85%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75418;DOIS VIZINHOS;presidente;23304;17;12353;53,01%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75426;GUAMIRANGA;presidente;5217;17;3051;58,48%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75434;DOUTOR CAMARGO;presidente;3693;17;2575;69,73%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75442;IMBAÚ;presidente;6164;17;3323;53,91%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75450;ENÉAS MARQUES;presidente;4023;13;2308;57,37%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75469;MANFRINÓPOLIS;presidente;2105;13;1458;69,26%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;75477;ENGENHEIRO BELTRÃO;presidente;7672;17;5050;65,82%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75485;MARQUINHO;presidente;2864;13;1802;62,92%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75493;FAXINAL;presidente;8879;17;6431;72,43%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75507;PEROBAL;presidente;4044;17;2862;70,77%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75515;FÊNIX;presidente;2794;17;1544;55,26%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75523;PONTAL DO PARANÁ;presidente;12695;17;8638;68,04%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75531;FLORAÍ;presidente;3462;17;2256;65,16%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75540;PORTO BARREIRO;presidente;2391;13;1412;59,05%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75558;FLORESTA;presidente;4470;17;3163;70,76%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75566;PRADO FERREIRA;presidente;2401;17;1291;53,77%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75574;FLORESTÓPOLIS;presidente;7314;17;3760;51,41%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75582;QUARTO CENTENÁRIO;presidente;2767;17;1627;58,80%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75590;FLÓRIDA;presidente;1752;17;996;56,85%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75604;RESERVA DO IGUAÇU;presidente;3976;13;2531;63,66%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75612;FORMOSA DO OESTE;presidente;4570;17;3139;68,69%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75620;RIO BRANCO DO IVAÍ;presidente;2292;17;1167;50,92%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75639;FOZ DO IGUAÇU;presidente;141606;17;99545;70,30%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75647;SERRANÓPOLIS DO IGUAÇU;presidente;3375;17;2427;71,91%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75655;FRANCISCO BELTRÃO;presidente;49903;17;28034;56,18%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75663;TAMARANA;presidente;5902;17;3403;57,66%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75671;GENERAL CARNEIRO;presidente;6611;13;3604;54,52%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75698;GOIOERÊ;presidente;15767;17;10777;68,35%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75710;GUAÍRA;presidente;17003;17;12156;71,49%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75736;GUAIRAÇÁ;presidente;3737;17;2267;60,66%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75744;ROSÁRIO DO IVAÍ;presidente;3394;17;2014;59,34%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75752;GUAPIRAMA;presidente;2676;17;1621;60,58%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75760;NOVA TEBAS;presidente;4426;13;2829;63,92%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75779;GUAPOREMA;presidente;1365;17;860;63,00%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75787;SULINA;presidente;2223;13;1160;52,18%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;75795;GUARACI;presidente;3394;17;2310;68,06%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75809;LUIZIANA;presidente;4288;17;2159;50,35%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75817;GUARANIAÇU;presidente;8506;17;5261;61,85%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75833;GUARAPUAVA;presidente;98827;17;56654;57,33%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75850;GUARAQUEÇABA;presidente;4625;17;2380;51,46%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75876;GUARATUBA;presidente;18397;17;13921;75,67%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75892;IBAITI;presidente;15667;17;10688;68,22%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75914;IBIPORÃ;presidente;28908;17;21838;75,54%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75930;ICARAÍMA;presidente;5223;17;3531;67,60%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75957;IGUARAÇU;presidente;2696;17;1858;68,92%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;75973;IMBITUVA;presidente;18087;17;11576;64,00%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;75990;INÁCIO MARTINS;presidente;6368;13;3686;57,88%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76015;INAJÁ;presidente;1864;13;1027;55,10%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76031;IPIRANGA;presidente;8757;17;6044;69,02%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76058;IPORÃ;presidente;8944;17;6173;69,02%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76074;IRATI;presidente;35492;17;23159;65,25%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76090;IRETAMA;presidente;5822;13;3048;52,35%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76112;ITAGUAJÉ;presidente;2496;17;1291;51,72%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76139;ITAMBARACÁ;presidente;3686;17;2468;66,96%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76155;ITAMBÉ;presidente;3725;17;2458;65,99%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76171;ITAPEJARA D'OESTE;presidente;7005;13;3782;53,99%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76198;ITAÚNA DO SUL;presidente;2010;13;1250;62,19%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76210;IVAÍ;presidente;8444;17;5237;62,02%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76236;IVAIPORÃ;presidente;17730;17;11074;62,46%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76252;IVATUBA;presidente;1733;17;1116;64,40%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76279;JABOTI;presidente;3049;17;2067;67,79%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76295;JACAREZINHO;presidente;22621;17;13102;57,92%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76317;JAGUAPITÃ;presidente;7684;17;5490;71,45%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76333;JAGUARIAÍVA;presidente;19659;17;14567;74,10%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76350;JANDAIA DO SUL;presidente;12591;17;9550;75,85%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76376;JANIÓPOLIS;presidente;3703;17;1965;53,07%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76392;JAPIRA;presidente;2792;17;1679;60,14%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76414;JAPURÁ;presidente;5516;17;4115;74,60%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76430;JARDIM ALEGRE;presidente;6608;17;3741;56,61%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76457;JARDIM OLINDA;presidente;993;13;670;67,47%;67 a 83%;Haddad;Haddad (67 a 83%)
2;Brasil;pr;76473;JATAIZINHO;presidente;7275;17;4829;66,38%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76490;JOAQUIM TÁVORA;presidente;6646;17;4570;68,76%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76511;JUNDIAÍ DO SUL;presidente;1981;13;1021;51,54%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76538;JUSSARA;presidente;4036;17;2535;62,81%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76554;KALORÉ;presidente;2833;17;1838;64,88%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76570;LAPA;presidente;27749;17;18887;68,06%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76597;LARANJEIRAS DO SUL;presidente;18787;13;10413;55,43%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76619;LEÓPOLIS;presidente;2612;17;1441;55,17%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76635;LOANDA;presidente;11548;17;7792;67,47%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76651;LOBATO;presidente;2763;17;1668;60,37%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76678;LONDRINA;presidente;286584;17;230473;80,42%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76694;LUPIONÓPOLIS;presidente;2974;13;1621;54,51%;50 a 67%;Haddad;Haddad (50 a 67%)
2;Brasil;pr;76716;MALLET;presidente;8094;17;5435;67,15%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76732;MAMBORÊ;presidente;8549;17;5836;68,27%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76759;MANDAGUAÇU;presidente;12628;17;8585;67,98%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76775;MANDAGUARI;presidente;20663;17;15126;73,20%;67 a 83%;Bolsonaro;Bolsonaro (67 a 83%)
2;Brasil;pr;76791;MANDIRITUBA;presidente;13670;17;8514;62,28%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
2;Brasil;pr;76813;MANOEL RIBAS;presidente;8165;17;5362;65,67%;50 a 67%;Bolsonaro;Bolsonaro (50 a 67%)
